search URL:,https://patents.google.com/?assignee=Hewlett+Packard+Co+%3CHp%3E&oq=assignee:%28HP%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
JP-2002251331-A,データを回復するためにチェックサムを利用するシステムおよび方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Honang Brian, Gregory S Palmer, Paul F Vogel, グレゴリー・エス・パルマー, ブライアン・ホーナング, ポール・エフ・ボーゲル",2001-01-12,2002-01-10,2002-09-06,,https://patents.google.com/patent/JP2002251331A/ja,
JP-H11125787-A,光ビーム走査装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Steven M Johnson, G Sebiaa Richard, スティーブン・エム・ジョンソン, リチャード・ジー・セビアー",1997-08-21,1998-08-21,1999-05-11,,https://patents.google.com/patent/JPH11125787A/ja,
JP-H0916660-A,回路の応答をシミュレートする方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","David Sharrit, デビッド・シャリット",1995-05-12,1996-04-09,1997-01-17,,https://patents.google.com/patent/JPH0916660A/ja,
JP-H07295542-A,出力フォントの表示方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","C Gapp Gary, D Turner Michael, グレイ・シー・ギャップ, マイケル・ディー・ターナー",1994-04-18,1995-04-13,1995-11-10,,https://patents.google.com/patent/JPH07295542A/ja,
JP-2001216157-A,非順序プロセッサのための命令検索及びポート割り当て（ｆｉａｐ）回路とその方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Samuel D Naffziger, サミュエル・ディー・ナフジガー",2000-02-03,2001-01-31,2001-08-10,,https://patents.google.com/patent/JP2001216157A/ja,
JP-2002007069-A,タッチセンシティブディスプレイ上の機能を多重化するためのキーキャップ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","C Golis Andrew, Dan Dalton, Bitonto Anthony Di, James C Dow, Daniel Formosa, Barry K Hansen, Scott Henderson, Eugene A Miksch, Mary E Moses, Thomas C Oliver, Davin Stowell, アンソニー・ディ・ビトント, アンドリュー・シー・ゴリス, ジェイムス・シー・ドウ, スコット・ヘンダーソン, ダニエル・フォーモサ, ダン・ダルトン, デイビン・ストウェル, トーマス・シー・オリバー, バリー・ケイ・ハンセン, メアリー・イー・モーゼス, ユージーン・エイ・ミクシュ",2000-04-13,2001-04-13,2002-01-11,,https://patents.google.com/patent/JP2002007069A/ja,
JP-H06331589-A,熱伝導率検出器用金属フィラメントおよび金属熱伝導率検出器フィラメントの耐用寿命増大方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Phillip W Barth, Martin Daniel, マーチン ダニエル, ダブリュ  バース フィリップ",1993-05-26,1994-05-26,1994-12-02,,https://patents.google.com/patent/JPH06331589A/ja,
JP-H0695758-A,スイッチ接続装置とその接続方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Timothy J Jondrow, Robert B E Puckette, ティモシー・ジェイ・ジョンドロウ, ロバート・ビー・イー・パケット",1992-07-24,1993-07-23,1994-04-08,,https://patents.google.com/patent/JPH0695758A/ja,
JP-H04263440-A,Patent JPH04263440A ,Hewlett Packard Co <Hp>,"Charles L Liu, Krzysztof Nauka",1990-10-12,1991-10-09,1992-09-18,,https://patents.google.com/patent/JPH04263440A/ja,
JP-H0226410-A,Patent JPH0226410A ,Hewlett Packard Co <Hp>,"Kenneth Douglas Gennetten, Stephen Paul Langford",1988-05-31,1989-05-31,1990-01-29,,https://patents.google.com/patent/JPH0226410A/ja,
JP-H08272659-A,データ記憶方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Shane Konsella, シェーン・コンセラ",1995-01-26,1995-12-22,1996-10-18,,https://patents.google.com/patent/JPH08272659A/ja,
JP-H02172236-A,Patent JPH02172236A ,Hewlett Packard Co <Hp>,"Avanzo Donald C D, Thomas W Taylor",1988-11-01,1989-11-01,1990-07-03,,https://patents.google.com/patent/JPH02172236A/ja,
JP-2000037881-A,泡 弁 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Phillip W Barth, R Robertson Channing, K Donald David, Leslie A Field, Storrs T Hoen, D Salvites Jonathan, A Kawamura Naoto, Siafino Stefano, ジョナサン・ディー・サルバイテス, ステファノ・シアフィノ, ストールズ・ティー・ホウン, チャニング・アール・ロバートソン, デヴィッド・ケイ・ドナルド, ナオト・エイ・カワムラ, フィリップ・ダブリュー・バース, レスリー・エイ・フィールド",1998-07-14,1999-07-06,2000-02-08,,https://patents.google.com/patent/JP2000037881A/ja,
JP-2000200201-A,複数デバイス筐体のテスト方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Timothy M Anderson, Iii William G Hooper, James L White, ウィリアム・ジー・フーパー・サード, ジェームズ・エル・ホワイト, ティモシー・エム・アンダーソン",1998-11-15,1999-11-11,2000-07-18,,https://patents.google.com/patent/JP2000200201A/ja,
JP-H03173168-A,Patent JPH03173168A ,Hewlett Packard Co <Hp>,"Clinton C Chao, Maria Lucia Cobarruviaz, Jacques Leibovitz, Kenneth D Scholz",1989-11-20,1990-11-20,1991-07-26,,https://patents.google.com/patent/JPH03173168A/ja,
JP-H07170098-A,電子部品の実装構造および実装方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Voddarahalli K Nagesh, Richard L Wheeler, ボッダラハリ・ケイ・ナゲシュ, リチャード・エル・ホイーラー",1991-01-24,1992-01-24,1995-07-04,,https://patents.google.com/patent/JPH07170098A/ja,
JP-H02231146-A,Patent JPH02231146A ,Hewlett Packard Co <Hp>,Bruce Cowger,1988-12-30,1989-12-28,1990-09-13,,https://patents.google.com/patent/JPH02231146A/ja,
JP-H1075013-A,長波長赤外線垂直共振型面発光レーザ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Danny E Mars, Long Yang, ダニー・イー・マース, ヤング ロング",1996-07-30,1997-07-10,1998-03-17,,https://patents.google.com/patent/JPH1075013A/ja,
JP-H04261209-A,Patent JPH04261209A ,Hewlett Packard Co <Hp>,"Rajeev Badyal, Michael J Gilsdorf",1990-04-12,1991-04-12,1992-09-17,,https://patents.google.com/patent/JPH04261209A/ja,
JP-H10186005-A,実装済み回路基板のガイド付きプローブ試験用取付具 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Kris J Kanack, Tracy L Sayre, Robert A Slutz, クリス・ジェイ・カナック, トレーシー・エル・セイアー, ロバート・エイ・シュルツ",1996-10-29,1997-10-29,1998-07-14,,https://patents.google.com/patent/JPH10186005A/ja,
JP-H06196600-A,マルチ・チップ・モジュール ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Dennis Brzezinski, デニス・ブルゼジンスキー",1992-10-06,1993-10-06,1994-07-15,,https://patents.google.com/patent/JPH06196600A/ja,
JP-H0588812-A,電子装置の位置コード化回路およびその仮想プリセツト位置を決定する方法 ,"Hewlett Packard Co <Hp>, ヒユーレツト・パツカード・カンパニー","James Kahkoska, ジエームス・カーコスカ",1991-02-06,1992-02-06,1993-04-09,,https://patents.google.com/patent/JPH0588812A/ja,
JP-H03171456-A,Patent JPH03171456A ,Hewlett Packard Co <Hp>,"Daniel Ray Marshall, Neil Pyke",1989-11-02,1990-11-02,1991-07-24,,https://patents.google.com/patent/JPH03171456A/ja,
JP-H04232475-A,Patent JPH04232475A ,Hewlett Packard Co <Hp>,"A Sluts Robert, R Hasebai William",1990-07-05,1991-07-04,1992-08-20,,https://patents.google.com/patent/JPH04232475A/ja,
JP-H02246225-A,Patent JPH02246225A ,Hewlett Packard Co <Hp>,"Shang-Yi Chiang, Clifford I Drowley, Wen-Ling M Huang, Paul V Voorde",1989-02-07,1990-02-07,1990-10-02,,https://patents.google.com/patent/JPH02246225A/ja,
JP-H08316961-A,バッチ転送システム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Robert D Schettler, ロバート・ドウエイト・シェトラー",1994-12-01,1995-11-30,1996-11-29,,https://patents.google.com/patent/JPH08316961A/ja,
JP-H1056233-A,高輝度単一モードｖｃｓｅｌ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Ai Babitsuku Daburafuko, Aaru Tei Tan Maikeru, Pii Shiyunaidaa Jiyunia Richiyaado, Yuan Wan Shii, Daburiyu Koojin Sukotsuto, シー・ユアン・ワン, スコット・ダブリュ・コージン, ダブラフコ・アイ・バビック, マイケル・アール・ティ・タン, リチャード・ピー・シュナイダー、ジュニア",1996-06-20,1997-06-19,1998-02-24,,https://patents.google.com/patent/JPH1056233A/ja,
JP-H0274878-A,Patent JPH0274878A ,Hewlett Packard Co <Hp>,William R Miner,1988-07-26,1989-07-26,1990-03-14,,https://patents.google.com/patent/JPH0274878A/ja,
JP-H11219591-A,メモリ・アレイ用センス・アンプ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","R Carman Jennie, Zang Kevin, ケビン・ザング, ジェニー・アール・カーマン",1997-10-31,1998-10-30,1999-08-10,,https://patents.google.com/patent/JPH11219591A/ja,
JP-H11249904-A,コンパイル方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Andrea Olgiati, Charles Reed Solomon, アンドレア・オルギアティ, チャールズ・リード・ソロモン",1997-12-17,1998-12-09,1999-09-17,,https://patents.google.com/patent/JPH11249904A/ja,
JP-H04307041-A,Patent JPH04307041A ,Hewlett Packard Co <Hp>,Sydney Karp,1990-12-20,1991-12-20,1992-10-29,,https://patents.google.com/patent/JPH04307041A/ja,
JP-H04263600-A,Patent JPH04263600A ,Hewlett Packard Co <Hp>,Soodole Walteck,1990-09-26,1991-09-25,1992-09-18,,https://patents.google.com/patent/JPH04263600A/ja,
JP-2000238274-A,プリント装置およびこれに取付けられたペンのサービス方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Murcia Antoni, Branch Javier, Girones Javier, Vega Ramon, Christopher Taylor, アントーニ・ムルシア, クリストファー・タイラー, ザビエール・ギロネス, ザビエール・ブランチ, ラモン・ベガ",1999-02-19,2000-02-21,2000-09-05,,https://patents.google.com/patent/JP2000238274A/ja,
JP-2000066898-A,コンピュ―タ命令の実行をスケジュ―ルする方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Ju Diz-Chin, ディズ−チン・ジュ",1998-08-11,1999-08-02,2000-03-03,,https://patents.google.com/patent/JP2000066898A/ja,
JP-H04246051-A,Patent JPH04246051A ,Hewlett Packard Co <Hp>,Kenneth R Williams,1990-09-11,1991-09-11,1992-09-02,,https://patents.google.com/patent/JPH04246051A/ja,
JP-H08100761-A,多重圧縮機ポンプ用連接棒 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Rainer Rometsch, ライナー・ロメッシュ",1994-09-16,1995-09-14,1996-04-16,,https://patents.google.com/patent/JPH08100761A/ja,
JP-2000076186-A,内部ル―プ同期部 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","M Dewey James, D Hammond Maynard, ジェームズ・エム・デューイ, メイナード・デー・ハモンド",1998-06-04,1999-06-03,2000-03-14,,https://patents.google.com/patent/JP2000076186A/ja,
JP-2000207565-A,入力画像を予備選択する方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Kureshu Renato, レナト・クレシュ",1999-01-11,2000-01-07,2000-07-28,,https://patents.google.com/patent/JP2000207565A/ja,
JP-H10325754-A,走査モノクロメータ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Barry G Broome, John D Knight, James R Stimple, Joseph N West, Kenneth R Wildnauer, ケネス・リチャーズ・ウイルドナウア, ジェイムズ・ロイ・スチンプル, ジョゼフ・エヌ・ウエスト, ジョン・ダグラス・ナイト, バリー・ジー・ブルーム",1991-11-06,1998-06-02,1998-12-08,,https://patents.google.com/patent/JPH10325754A/ja,
JP-H0263444-A,Patent JPH0263444A ,Hewlett Packard Co <Hp>,Paul A Magnin,1988-06-30,1989-06-30,1990-03-02,,https://patents.google.com/patent/JPH0263444A/ja,
JP-H04317114-A,Patent JPH04317114A ,Hewlett Packard Co <Hp>,"Chris M Bunsen, Bruce A Stephens",1991-01-31,1992-01-31,1992-11-09,,https://patents.google.com/patent/JPH04317114A/ja,
JP-H05186451-A,化合物、固体支持体および化合物の合成方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Carl A Myerholtz, Karla M Robotti, エム  ロボッティ カーラ, エイ  マイヤーホルツ カール",1991-06-20,1992-06-17,1993-07-27,,https://patents.google.com/patent/JPH05186451A/ja,
JP-H10133771-A,ポータブルコンピュータ用の人間工学的なドッキングステーション ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Charles F Clark, Shawn Michael Mckinnon, シャウン・マイケル・マッキンノン, チャールズ・エフ・クラーク",1996-10-17,1997-09-29,1998-05-22,,https://patents.google.com/patent/JPH10133771A/ja,
JP-H1197115-A,モジュラコネクタ用指示灯 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Jiei Kuan Bibarii, ビバリー・ジェイ・クアン",1997-07-31,1998-07-31,1999-04-09,,https://patents.google.com/patent/JPH1197115A/ja,
JP-H10154130-A,不正アクセス防止プロセッサ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Helmut Fieres, Keith Klemba, Roger Merkling, キース・クレンバ, ヘルムト・ファーズ, ロジャー・マークリング",1996-08-23,1997-08-12,1998-06-09,,https://patents.google.com/patent/JPH10154130A/ja,
JP-H11287846-A,テスト・プローブ・アセンブリ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","J Self Bobby, ボビー・ジェイ・セルフ",1997-12-19,1998-12-09,1999-10-19,,https://patents.google.com/patent/JPH11287846A/ja,
JP-H03111754-A,Patent JPH03111754A ,Hewlett Packard Co <Hp>,"Thomas Doerr, Clemens Linowski",1989-09-15,1990-09-14,1991-05-13,,https://patents.google.com/patent/JPH03111754A/ja,
JP-H08106954-A,ガイド装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Michael K Bowen, Matt G Driggers, マイケル・ケイ・ボウエン, マット・ジー・ドリッガーズ",1994-09-23,1995-09-08,1996-04-23,,https://patents.google.com/patent/JPH08106954A/ja,
JP-H07321822-A,マルチキャスティング機能を備えた装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","David Banks, Costas Calamvokis, コスタス・カラムボキス, デイビッド・バンクス",1994-04-28,1995-04-26,1995-12-08,,https://patents.google.com/patent/JPH07321822A/ja,
JP-H08272779-A,コンピュータ・システム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","H Karp Alan, Frederic C Amerson, Dennis Brzezinski, Rajiv Gupta, Jr William S Worley, アラン・エイチ・カープ, ウィリアム・エス・ウォーリー・ジュニア, デニス・ブルゼツィンスキー, フレデリック・シー・アマーソン, ラジブ・グプタ",1995-02-06,1996-01-17,1996-10-18,,https://patents.google.com/patent/JPH08272779A/ja,
